agreement,origin_group,source_file,vn_code,hs6_code,national_tariff_code,description_vi,rates_extracted,rate_2026_percent,rate_selection_basis,country_markers,notes,rate_column_count,extraction_status
RCEP,ASEAN,2023_129 + 130_129-2022-NĐ-CP.doc,8544.30.99,854430,85443099,- - - Loại khác,0|0|0|0|0|0,0,COLUMN_5_AS_2026,,"- Các vật dẫn điện khác, dùng cho điện áp không quá 1.000 V:",6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8707.10,870710,870710,- Dùng cho xe thuộc nhóm 87.03:,,,NO_RATE_COLUMN,,,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8707.10.10,870710,87071010,- - Dùng cho xe đua cỡ nhỏ và xe chơi gôn (kể cả xe golf buggies) và các loại xe tương tự,14,14,SINGLE_RATE_COLUMN,,"25,2|22,4|19,6|16,8|11,2",1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8707.10.20,870710,87071020,- - Dùng cho ô tô cứu thương,27|24|21|18|15|12,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8707.10.30,870710,87071030,- - Dùng cho xe được thiết kế đặc biệt để đi trên tuyết,14,14,SINGLE_RATE_COLUMN,,"25,2|22,4|19,6|16,8|11,2",1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8707.10.90,870710,87071090,- - Loại khác,14,14,SINGLE_RATE_COLUMN,,"25,2|22,4|19,6|16,8|11,2",1,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.21.00,870821,87082100,- - Dây đai an toàn,16|12,12,LAST_AVAILABLE_COLUMN_FALLBACK,,"18,7|17,3|14,7|13,3",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29,870829,870829,- - Loại khác:,,,NO_RATE_COLUMN,,- - - Các bộ phận của cửa xe:,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.11,870829,87082911,- - - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.15,870829,87082915,- - - - Đỡ tay trên cửa xe dùng cho xe thuộc nhóm 87.03,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.16,870829,87082916,"- - - - Loại khác, dùng cho xe thuộc nhóm 87.03",15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.17,870829,87082917,- - - - Dùng cho xe thuộc phân nhóm 8704.10,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.18,870829,87082918,- - - - Dùng cho xe thuộc nhóm 87.02 hoặc xe khác thuộc nhóm 87.04,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.19,870829,87082919,- - - - Loại khác,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.20,870829,87082920,- - - Bộ phận của dây đai an toàn,20|20|20|20|20|20,20,COLUMN_5_AS_2026,,- - - Loại khác:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.92,870829,87082992,- - - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,- - - - Dùng cho xe thuộc nhóm 87.03:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.93,870829,87082993,- - - - - Phụ kiện trang trí nội thất; chắn bùn,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.94,870829,87082994,- - - - - Thanh chống nắp ca pô,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.95,870829,87082995,- - - - - Loại khác,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,- - - - Dùng cho xe thuộc nhóm 87.02 hoặc 87.04:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.96,870829,87082996,- - - - - Phụ kiện trang trí nội thất; chắn bùn,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.97,870829,87082997,- - - - - Thanh chống nắp ca pô,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.98,870829,87082998,- - - - - Loại khác,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.29.99,870829,87082999,- - - - Loại khác,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.30,870830,870830,- Phanh và trợ lực phanh; bộ phận của nó:,,,NO_RATE_COLUMN,,,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.30.10,870830,87083010,- - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,- - Dùng cho xe thuộc nhóm 87.03:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.30.21,870830,87083021,"- - - Phanh trống, phanh đĩa hoặc phanh hơi",20|20|20|20|20|20,20,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.30.29,870830,87083029,- - - Loại khác,20|20|20|20|20|20,20,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.30.30,870830,87083030,"- - Phanh trống, phanh đĩa hoặc phanh hơi cho xe thuộc nhóm 87.02 hoặc 87.04",10|10|10|10|10|10,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.30.90,870830,87083090,- - Loại khác,10|10|10|10|10|10,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40,870840,870840,- Hộp số và bộ phận của chúng:,,,NO_RATE_COLUMN,,"- - Hộp số, chưa lắp hoàn chỉnh:",0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.11,870840,87084011,- - - Dùng cho xe thuộc nhóm 87.03,18|18|18|18|18|18,18,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.13,870840,87084013,- - - Dùng cho xe thuộc nhóm 87.04 hoặc 87.05,10|10|10|10|10|10,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.14,870840,87084014,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.19,870840,87084019,- - - Loại khác,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,"- - Hộp số, đã lắp ráp hoàn chỉnh:",6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.25,870840,87084025,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.26,870840,87084026,- - - Dùng cho xe thuộc nhóm 87.03,20|20|20|20|20|20,20,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.27,870840,87084027,- - - Dùng cho xe thuộc nhóm 87.04 hoặc 87.05,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.29,870840,87084029,- - - Loại khác,15|15|15|15|15|15,15,COLUMN_5_AS_2026,,- - Bộ phận:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.91,870840,87084091,- - - Dùng cho xe thuộc nhóm 87.01,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.92,870840,87084092,- - - Dùng cho xe thuộc nhóm 87.03,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.40.99,870840,87084099,- - - Loại khác,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50,870850,870850,"- Cầu chủ động có vi sai, có hoặc không kèm theo chi tiết truyền lực khác, và các cầu bị động; các bộ phận của chúng:",,,NO_RATE_COLUMN,,- - Chưa lắp ráp hoàn chỉnh:,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.11,870850,87085011,- - - Dùng cho xe thuộc nhóm 87.03,20|20|20|20|20|20,20,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.13,870850,87085013,- - - Dùng cho xe thuộc nhóm 87.04 hoặc 87.05,7|7|7|7|7|7,7,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.15,870850,87085015,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.19,870850,87085019,- - - Loại khác,8|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"9,3|8,7|7,3|6,7|- - Đã lắp ráp hoàn chỉnh:",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.25,870850,87085025,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.26,870850,87085026,- - - Dùng cho xe thuộc nhóm 87.03,20|20|20|20|20|20,20,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.27,870850,87085027,- - - Dùng cho xe thuộc nhóm 87.04 hoặc 87.05,8|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"9,3|8,7|7,3|6,7",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.29,870850,87085029,- - - Loại khác,10|10|10|10|10|10,10,COLUMN_5_AS_2026,,- - Bộ phận:|- - - Dùng cho xe thuộc nhóm 87.01:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.91,870850,87085091,- - - - Bánh răng vành khăn và bánh răng quả dứa,8|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"9,3|8,7|7,3|6,7",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.92,870850,87085092,- - - - Loại khác,8|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"9,3|8,7|7,3|6,7|- - - Dùng cho xe thuộc nhóm 87.03:",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.94,870850,87085094,- - - - Bánh răng vành khăn và bánh răng quả dứa,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.95,870850,87085095,- - - - Loại khác,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,- - - Loại khác:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.96,870850,87085096,- - - - Bánh răng vành khăn và bánh răng quả dứa,4|3,3,LAST_AVAILABLE_COLUMN_FALLBACK,,"4,7|4,3|3,7|3,3",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.50.99,870850,87085099,- - - - Loại khác,4|3,3,LAST_AVAILABLE_COLUMN_FALLBACK,,"4,7|4,3|3,7|3,3",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70,870870,870870,- Cụm bánh xe và bộ phận và phụ kiện của chúng:,,,NO_RATE_COLUMN,,- - Ốp đầu trục bánh xe:,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.15,870870,87087015,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.16,870870,87087016,- - - Dùng cho xe thuộc nhóm 87.03,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,- - - Dùng cho xe thuộc nhóm 87.02 hoặc 87.04:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.17,870870,87087017,- - - - Dùng cho xe thuộc phân nhóm 8704.10,16|12,12,LAST_AVAILABLE_COLUMN_FALLBACK,,"18,7|17,3|14,7|13,3",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.18,870870,87087018,- - - - Loại khác,16|12,12,LAST_AVAILABLE_COLUMN_FALLBACK,,"18,7|17,3|14,7|13,3",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.19,870870,87087019,- - - Loại khác,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,- - Bánh xe đã được lắp lốp:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.21,870870,87087021,- - - Dùng cho xe thuộc nhóm 87.01,20|15,15,LAST_AVAILABLE_COLUMN_FALLBACK,,"23,3|21,7|18,3|16,7",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.22,870870,87087022,- - - Dùng cho xe thuộc nhóm 87.03,20|15|10,10,LAST_AVAILABLE_COLUMN_FALLBACK,,"22,5|17,5|12,5",3,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.23,870870,87087023,- - - Dùng cho xe thuộc nhóm 87.02 hoặc 87.04 (trừ phân nhóm 8704.10),20|15,15,LAST_AVAILABLE_COLUMN_FALLBACK,,"23,3|21,7|18,3|16,7",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.29,870870,87087029,- - - Loại khác,20|15,15,LAST_AVAILABLE_COLUMN_FALLBACK,,"23,3|21,7|18,3|16,7|- - Bánh xe chưa được lắp lốp:",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.31,870870,87087031,- - - Dùng cho xe thuộc nhóm 87.01,20|15,15,LAST_AVAILABLE_COLUMN_FALLBACK,,"23,3|21,7|18,3|16,7",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.32,870870,87087032,- - - Dùng cho xe thuộc nhóm 87.03,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.33,870870,87087033,- - - Dùng cho xe tự đổ được thiết kế để sử dụng trên các loại đường không phải đường quốc lộ có khối lượng toàn bộ theo thiết kế trên 45 tấn,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.34,870870,87087034,- - - Dùng cho xe thuộc nhóm 87.02 hoặc xe khác thuộc nhóm 87.04,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.39,870870,87087039,- - - Loại khác,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,- - Loại khác:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.95,870870,87087095,- - - Dùng cho xe thuộc nhóm 87.01,20|15,15,LAST_AVAILABLE_COLUMN_FALLBACK,,"23,3|21,7|18,3|16,7",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.96,870870,87087096,- - - Dùng cho thuộc nhóm 87.02 hoặc 87.04,16|12,12,LAST_AVAILABLE_COLUMN_FALLBACK,,"18,7|17,3|14,7|13,3",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.97,870870,87087097,- - - Dùng cho xe thuộc nhóm 87.03,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.70.99,870870,87087099,- - - Loại khác,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80,870880,870880,- Hệ thống giảm chấn và bộ phận của nó (kể cả giảm sóc):,,,NO_RATE_COLUMN,,- - Hệ thống giảm chấn:,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80.15,870880,87088015,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80.16,870880,87088016,- - - Dùng cho xe thuộc nhóm 87.03,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80.17,870880,87088017,- - - Dùng cho xe thuộc phân nhóm 8704.10 hoặc nhóm 87.05,,,NO_RATE_COLUMN,,"6,5|6,1|5,6|5,1|4,7",0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80.19,870880,87088019,- - - Loại khác,,,NO_RATE_COLUMN,,"6,5|6,1|5,6|5,1|4,7",0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80.91,870880,87088091,- - - Dùng cho xe thuộc nhóm 87.01,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80.92,870880,87088092,- - - Dùng cho xe thuộc nhóm 87.03,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.80.99,870880,87088099,- - - Loại khác,4|3|2,2,LAST_AVAILABLE_COLUMN_FALLBACK,,"4,5|3,5|2,5|- Các bộ phận và phụ kiện khác:",3,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92,870892,870892,- - Ống xả và bộ giảm thanh; bộ phận của chúng:,,,NO_RATE_COLUMN,,,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92.10,870892,87089210,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92.20,870892,87089220,- - - Dùng cho xe thuộc nhóm 87.03,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,- - - Dùng cho xe thuộc phân nhóm 8704.10:,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92.51,870892,87089251,- - - - Ống xả và bộ giảm thanh,12|9|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"13,5|10,5|7,5",3,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92.52,870892,87089252,- - - - Bộ phận,12|9|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"13,5|10,5|7,5|- - - Dùng cho xe thuộc nhóm 87.02 hoặc xe khác thuộc nhóm 87.04:",3,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92.61,870892,87089261,- - - - Ống xả và bộ giảm thanh,12|9|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"13,5|10,5|7,5",3,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92.62,870892,87089262,- - - - Bộ phận,12|9|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"13,5|10,5|7,5",3,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.92.90,870892,87089290,- - - Loại khác,12|9|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"13,5|10,5|7,5",3,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.93,870893,870893,- - Bộ ly hợp và các bộ phận của nó:,,,NO_RATE_COLUMN,,,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.93.50,870893,87089350,- - - Dùng cho xe thuộc nhóm 87.01,14|13|12|11|10|9,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.93.60,870893,87089360,- - - Dùng cho xe thuộc nhóm 87.03,18|16|14|12|10|8,10,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.93.70,870893,87089370,- - - Dùng cho xe thuộc nhóm 87.04 hoặc 87.05,8|6,6,LAST_AVAILABLE_COLUMN_FALLBACK,,"9,3|8,7|7,3|6,7",2,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.93.90,870893,87089390,- - - Loại khác,9|8|7|6|5|4,5,COLUMN_5_AS_2026,,,6,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
RCEP,AU,2023_147 + 148_129-2022-NĐ-CP.doc,8708.94,870894,870894,"- - Vô lăng, trụ lái và cơ cấu lái; bộ phận của chúng:",,,NO_RATE_COLUMN,,- - - Vô lăng lắp với túi khí hoàn chỉnh:,0,EXTRACTED_FROM_WORDDOCUMENT_CELL_STREAM
